Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
189,0,-0.041012,0.016056,-0.093075,313.925354,84.071373,367.894989
190,0,-0.041203,0.016065,-0.093170,313.925110,84.075752,367.904205
191,0,-0.040956,0.015957,-0.093129,313.913086,84.069633,367.911346
192,0,-0.040967,0.015858,-0.093146,313.898499,84.078331,367.930084
193,0,-0.040879,0.015956,-0.093119,313.892670,84.083176,367.928345
194,0,-0.041115,0.016053,-0.093086,313.901489,84.086067,367.930054
195,0,-0.040996,0.015977,-0.093071,313.903687,84.078720,367.913025
196,0,-0.041216,0.016020,-0.093008,313.906982,84.076599,367.906891
197,0,-0.040755,0.015907,-0.093018,313.897522,84.078224,367.915558
198,0,-0.041091,0.016011,-0.092992,313.890472,84.076965,367.912872
199,0,-0.041031,0.015933,-0.092998,313.883881,84.080330,367.921448
200,0,-0.041046,0.015986,-0.092970,313.887878,84.081306,367.932495
201,0,-0.041142,0.015981,-0.093000,313.907227,84.078941,367.924866
202,0,-0.041044,0.016013,-0.092981,313.916992,84.073563,367.920532
203,0,-0.041150,0.016034,-0.093021,313.917053,84.064545,367.910675
204,0,-0.040728,0.015888,-0.093021,313.919495,84.064232,367.901794
205,0,-0.041087,0.015946,-0.093087,313.913361,84.066597,367.906647
206,0,-0.041059,0.015946,-0.093051,313.909119,84.068169,367.903015
207,0,-0.041231,0.015964,-0.093110,313.932159,84.069717,367.897095
208,0,-0.040923,0.016000,-0.093128,313.944702,84.065918,367.909027
209,0,-0.040946,0.015965,-0.093055,313.956543,84.069061,367.917908
210,0,-0.041093,0.016040,-0.093088,313.950226,84.063416,367.913666
211,0,-0.040918,0.015976,-0.093102,313.950409,84.062271,367.908875
212,0,-0.040987,0.015981,-0.093056,313.955933,84.064224,367.888794
213,0,-0.041123,0.015975,-0.093096,313.957001,84.060211,367.877319
214,0,-0.040872,0.016001,-0.093103,313.953705,84.059280,367.873779
215,0,-0.041035,0.016036,-0.093064,313.947540,84.066833,367.895325
216,0,-0.040754,0.015964,-0.093021,313.948730,84.067596,367.910370
217,0,-0.041117,0.015974,-0.093033,313.948151,84.067635,367.909790
218,0,-0.040903,0.015914,-0.093072,313.943878,84.076927,367.905914
219,0,-0.041157,0.016050,-0.093101,313.941193,84.078621,367.896362
220,0,-0.041036,0.016019,-0.093147,313.950562,84.081497,367.885223
221,0,-0.041223,0.015961,-0.093148,313.937622,84.076195,367.887726
222,0,-0.040815,0.015935,-0.093158,313.927032,84.081886,367.894165
223,0,-0.041229,0.015983,-0.093152,313.909821,84.077888,367.901550
224,0,-0.041187,0.015991,-0.093155,313.902527,84.085396,367.912170
225,0,-0.041294,0.015932,-0.093140,313.913361,84.093842,367.915222
226,0,-0.041249,0.016076,-0.093162,313.911621,84.091515,367.916229
227,0,-0.041127,0.015975,-0.093129,313.916199,84.092110,367.909973
228,0,-0.041003,0.015917,-0.093135,313.910339,84.089828,367.891418
229,0,-0.041100,0.015921,-0.093075,313.903168,84.079590,367.888000
230,0,-0.041003,0.015969,-0.093126,313.885040,84.084450,367.899689
231,0,-0.040848,0.015927,-0.093073,313.891510,84.093315,367.906006
232,0,-0.041134,0.015873,-0.093017,313.883881,84.094032,367.921814
233,0,-0.040812,0.016014,-0.093026,313.902069,84.091301,367.931091
234,0,-0.041240,0.015968,-0.092978,313.910309,84.086357,367.915741
235,0,-0.041083,0.015909,-0.093007,313.909393,84.082283,367.901428
236,0,-0.041056,0.015935,-0.092998,313.918762,84.082802,367.888062
237,0,-0.041135,0.016042,-0.093041,313.913910,84.080040,367.906616
238,0,-0.040864,0.015936,-0.093032,313.918152,84.088478,367.898407
239,0,-0.041081,0.015922,-0.093082,313.933624,84.083992,367.912750
240,0,-0.040918,0.016004,-0.093083,313.951447,84.084488,367.908051
241,0,-0.040857,0.015998,-0.093090,313.952484,84.078011,367.900726
242,0,-0.040859,0.016064,-0.093063,313.961517,84.077339,367.889008
243,0,-0.040864,0.015945,-0.093068,313.956512,84.069138,367.884521
244,0,-0.040950,0.015884,-0.093118,313.965179,84.079170,367.887421
245,0,-0.041123,0.015916,-0.093131,313.961182,84.086784,367.898987
246,0,-0.040998,0.015987,-0.093128,313.964233,84.075508,367.899811
247,0,-0.041026,0.016025,-0.093057,313.964203,84.080437,367.901001
248,0,-0.040734,0.016028,-0.093057,313.968994,84.077820,367.899109
249,0,-0.041030,0.015977,-0.093098,313.968689,84.077385,367.889954
250,0,-0.041128,0.016002,-0.093053,313.960114,84.080215,367.890503
251,0,-0.041266,0.016022,-0.093044,313.947845,84.084061,367.896698
252,0,-0.040975,0.015975,-0.092999,313.952118,84.087852,367.898712
253,0,-0.041035,0.016061,-0.092990,313.951599,84.087456,367.899902
254,0,-0.040751,0.016010,-0.092950,313.946198,84.080879,367.904022
255,0,-0.041392,0.015956,-0.092960,313.946869,84.080315,367.895721
256,0,-0.041107,0.015972,-0.093032,313.933411,84.081818,367.903961
257,0,-0.041010,0.015900,-0.093019,313.934875,84.083733,367.901459
258,0,-0.041135,0.015955,-0.093020,313.921478,84.082932,367.906860
259,0,-0.040938,0.015983,-0.093112,313.917236,84.083496,367.906372
260,0,-0.040830,0.016004,-0.093107,313.922272,84.081207,367.912628
261,0,-0.041374,0.016031,-0.093095,313.921906,84.074547,367.904724
262,0,-0.041193,0.015951,-0.093107,313.913910,84.075066,367.912262
263,0,-0.041269,0.015960,-0.093140,313.910065,84.077995,367.893860
264,0,-0.041223,0.015847,-0.093122,313.907501,84.073318,367.890961
265,0,-0.041216,0.015944,-0.093176,313.912445,84.067154,367.906311
266,0,-0.041015,0.016004,-0.093105,313.927582,84.068123,367.918030
267,0,-0.041042,0.015953,-0.093128,313.922760,84.075523,367.928345
268,0,-0.040965,0.015990,-0.093131,313.928925,84.079178,367.909424
269,0,-0.041140,0.015927,-0.093051,313.909088,84.066910,367.906616
270,0,-0.041002,0.016033,-0.093057,313.920929,84.072716,367.889557
271,0,-0.041181,0.015949,-0.093034,313.921509,84.077103,367.893005
272,0,-0.041151,0.015951,-0.092979,313.919556,84.070366,367.887024
273,0,-0.040842,0.015982,-0.093043,313.930756,84.076622,367.904388
274,0,-0.041137,0.016095,-0.093022,313.909973,84.073303,367.924957
275,0,-0.041309,0.015985,-0.093012,313.920868,84.078308,367.920929
276,0,-0.041082,0.016107,-0.093020,313.933380,84.086914,367.918640
277,0,-0.040947,0.015913,-0.093047,313.932434,84.075211,367.916840
278,0,-0.040696,0.015904,-0.093042,313.933289,84.073463,367.885376
279,0,-0.041132,0.016031,-0.093065,313.943268,84.077652,367.872314
280,0,-0.041285,0.016088,-0.093108,313.940338,84.079666,367.874603
281,0,-0.041087,0.016099,-0.093104,313.937836,84.083168,367.893555
282,0,-0.041501,0.015990,-0.093117,313.937500,84.090149,367.901184
283,0,-0.039586,0.016141,-0.091496,313.655853,83.905014,367.947754
284,0,-0.039296,0.016147,-0.091405,313.654541,83.900665,367.936798
285,0,-0.039624,0.016142,-0.091424,313.662628,83.890961,367.919464
286,0,-0.039329,0.016171,-0.091462,313.659912,83.887123,367.898651
287,0,-0.039594,0.016151,-0.091478,313.674225,83.880882,367.879333
288,0,-0.039720,0.016156,-0.091489,313.663239,83.888855,367.881073
289,0,-0.039424,0.016183,-0.091445,313.651367,83.894165,367.905243
290,0,-0.039560,0.016063,-0.091486,313.646393,83.896591,367.937439
291,0,-0.039852,0.016158,-0.091417,313.651550,83.905067,367.951965
292,0,-0.039431,0.016169,-0.091411,313.646484,83.901283,367.960022
293,0,-0.039573,0.016163,-0.091365,313.662384,83.903442,367.927368
294,0,-0.039297,0.016157,-0.091324,313.657745,83.890663,367.894958
295,0,-0.039385,0.016047,-0.091325,313.659790,83.889984,367.876129
296,0,-0.039361,0.016107,-0.091292,313.656219,83.897781,367.893677
297,0,-0.039429,0.016134,-0.091255,313.660431,83.897270,367.917419
298,0,-0.039266,0.016228,-0.091337,313.657379,83.903282,367.945343
299,0,-0.039534,0.016205,-0.091413,313.649078,83.909607,367.953583
300,0,-0.039501,0.016126,-0.091450,313.652618,83.910248,367.951447
301,0,-0.039596,0.016048,-0.091447,313.668549,83.896622,367.919464
302,0,-0.039384,0.016095,-0.091515,313.676788,83.897156,367.886108
303,0,-0.039653,0.016091,-0.091517,313.678802,83.894707,367.873566
304,0,-0.039679,0.016126,-0.091550,313.673828,83.898453,367.886353
305,0,-0.039701,0.016119,-0.091631,313.670715,83.911880,367.906647
306,0,-0.039824,0.016180,-0.091528,313.662537,83.910912,367.924408
307,0,-0.039651,0.016150,-0.091583,313.658783,83.905815,367.943665
308,0,-0.039408,0.016198,-0.091589,313.669983,83.898697,367.934662
309,0,-0.039621,0.016143,-0.091527,313.660797,83.891708,367.919220
310,0,-0.039677,0.016207,-0.091494,313.677734,83.894707,367.895569
311,0,-0.039551,0.016076,-0.091444,313.678955,83.890854,367.893219
312,0,-0.039450,0.016098,-0.091420,313.671906,83.893486,367.896393
313,0,-0.039387,0.016084,-0.091414,313.662994,83.898102,367.923096
314,0,-0.039652,0.016119,-0.091362,313.656525,83.890610,367.926331
315,0,-0.039637,0.016119,-0.091273,313.655212,83.894180,367.934570
316,0,-0.039539,0.016204,-0.091296,313.648895,83.891273,367.926056
317,0,-0.039692,0.016073,-0.091292,313.652374,83.882950,367.917267
318,0,-0.039522,0.016101,-0.091255,313.648102,83.881851,367.924866
319,0,-0.039304,0.016056,-0.091332,313.656342,83.879814,367.931793
320,0,-0.039180,0.016165,-0.091285,313.654572,83.886467,367.927399
321,0,-0.039604,0.016185,-0.091341,313.646851,83.883568,367.920959
322,0,-0.039410,0.016113,-0.091322,313.651276,83.881973,367.899658
323,0,-0.039362,0.016040,-0.091374,313.647552,83.881447,367.903107
324,0,-0.039190,0.016137,-0.091472,313.652008,83.880699,367.923248
325,0,-0.039505,0.016146,-0.091441,313.658905,83.887787,367.937347
326,0,-0.039689,0.016180,-0.091496,313.664429,83.889175,367.936920
327,0,-0.039729,0.016134,-0.091516,313.667480,83.887825,367.924866
328,0,-0.039819,0.016092,-0.091484,313.659943,83.886116,367.904907
329,0,-0.039344,0.016150,-0.091467,313.646667,83.882309,367.898010
330,0,-0.039498,0.016127,-0.091504,313.644745,83.890404,367.911346
331,0,-0.039507,0.016180,-0.091427,313.649292,83.893463,367.921478
332,0,-0.039532,0.016212,-0.091420,313.661560,83.897476,367.936523
333,0,-0.039480,0.016081,-0.091366,313.672272,83.896637,367.927979
334,0,-0.039259,0.016155,-0.091365,313.665649,83.889183,367.912842
335,0,-0.039413,0.016101,-0.091304,313.663177,83.890602,367.905182
336,0,-0.039391,0.016178,-0.091319,313.665833,83.893044,367.915283
337,0,-0.039669,0.016188,-0.091303,313.663300,83.899750,367.934296
338,0,-0.039497,0.016175,-0.091309,313.671570,83.906242,367.937836
339,0,-0.039468,0.016127,-0.091369,313.675140,83.895767,367.918945
340,0,-0.039620,0.016075,-0.091385,313.677887,83.901321,367.913147
341,0,-0.039249,0.016104,-0.091423,313.666718,83.902443,367.895905
342,0,-0.039406,0.016218,-0.091443,313.668488,83.904732,367.888123
343,0,-0.041163,0.016106,-0.092444,313.811859,84.008690,367.911133
344,0,-0.041041,0.016141,-0.092474,313.812866,84.008080,367.931671
345,0,-0.041221,0.016141,-0.092509,313.822601,84.018196,367.935150
346,0,-0.041363,0.016060,-0.092453,313.823792,84.007980,367.903625
347,0,-0.041414,0.016135,-0.092511,313.821991,84.006851,367.877716
348,0,-0.041269,0.016159,-0.092499,313.805939,84.009201,367.877563
349,0,-0.041280,0.016133,-0.092463,313.803680,84.008888,367.891968
350,0,-0.040882,0.016082,-0.092443,313.807098,84.011658,367.906281
351,0,-0.041050,0.016138,-0.092378,313.807465,84.015274,367.941772
352,0,-0.041496,0.016133,-0.092377,313.811920,84.016457,367.927032
353,0,-0.041020,0.016135,-0.092338,313.809937,84.016563,367.914246
354,0,-0.041094,0.016138,-0.092307,313.792236,84.003738,367.891205
355,0,-0.040873,0.016142,-0.092362,313.790375,84.012550,367.903351
356,0,-0.041162,0.016142,-0.092317,313.789062,84.014709,367.919281
357,0,-0.041023,0.016149,-0.092323,313.788513,84.009247,367.910065
358,0,-0.041059,0.016200,-0.092393,313.799042,84.004639,367.910309
359,0,-0.041139,0.016080,-0.092362,313.805115,84.001137,367.914795
360,0,-0.041250,0.016103,-0.092382,313.798553,83.999992,367.904480
361,0,-0.041229,0.016072,-0.092403,313.783356,83.999748,367.906891
362,0,-0.041195,0.016119,-0.092435,313.781799,84.007645,367.918671
363,0,-0.041051,0.016160,-0.092421,313.786407,84.004967,367.927002
364,0,-0.039731,0.016243,-0.091462,313.664032,83.913246,367.921417
365,0,-0.039472,0.016087,-0.091375,313.675018,83.898666,367.899323
366,0,-0.039451,0.016157,-0.091444,313.682648,83.886978,367.886322
367,0,-0.039460,0.016195,-0.091445,313.679077,83.885681,367.890961
368,0,-0.039496,0.016100,-0.091437,313.668640,83.888687,367.920197
369,0,-0.039468,0.016169,-0.091446,313.667267,83.891724,367.938507
370,0,-0.039288,0.016225,-0.091472,313.671356,83.894386,367.939423
371,0,-0.039288,0.016145,-0.091415,313.677582,83.882820,367.921722
372,0,-0.039565,0.016168,-0.091399,313.684784,83.878876,367.899139
373,0,-0.039090,0.016097,-0.091435,313.677765,83.885628,367.899231
374,0,-0.039432,0.016111,-0.091430,313.678284,83.883080,367.903778
375,0,-0.039643,0.016150,-0.091416,313.661102,83.892525,367.928070
376,0,-0.039573,0.016271,-0.091373,313.667114,83.891670,367.927368
377,0,-0.039253,0.016126,-0.091422,313.664581,83.890495,367.921417
378,0,-0.039655,0.016197,-0.091402,313.680542,83.885353,367.909027
379,0,-0.039583,0.016164,-0.091392,313.672791,83.884758,367.898468
