Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
283,0,-0.002253,0.005367,-0.002474,-8.696670,18.236052,325.009888
284,0,-0.002160,0.005326,-0.002458,-8.699788,18.233177,325.021027
285,0,-0.002189,0.005297,-0.002457,-8.701832,18.237661,325.037415
286,0,-0.002412,0.005332,-0.002477,-8.707592,18.234762,325.038788
287,0,-0.002400,0.005368,-0.002399,-8.714215,18.231579,325.028015
288,0,-0.002320,0.005436,-0.002472,-8.713160,18.231302,325.015656
289,0,-0.002369,0.005425,-0.002524,-8.716491,18.233381,325.010468
290,0,-0.002607,0.005345,-0.002497,-8.728464,18.231352,325.010101
291,0,-0.002130,0.005294,-0.002550,-8.735107,18.223875,325.024017
292,0,-0.002417,0.005312,-0.002561,-8.740221,18.232170,325.033051
293,0,-0.002371,0.005279,-0.002536,-8.753478,18.232559,325.037506
294,0,-0.002339,0.005350,-0.002555,-8.747471,18.230902,325.030457
295,0,-0.002171,0.005355,-0.002521,-8.747612,18.229635,325.032562
296,0,-0.002438,0.005336,-0.002497,-8.747603,18.227177,325.034607
297,0,-0.002361,0.005264,-0.002442,-8.754744,18.222477,325.042145
298,0,-0.002249,0.005231,-0.002461,-8.750793,18.226208,325.037781
299,0,-0.002518,0.005271,-0.002457,-8.754788,18.218573,325.029358
300,0,-0.002494,0.005254,-0.002477,-8.748055,18.221043,325.020325
301,0,-0.002263,0.005333,-0.002434,-8.744629,18.222900,325.018921
302,0,-0.002343,0.005357,-0.002417,-8.740844,18.224630,325.034332
303,0,-0.002273,0.005408,-0.002465,-8.733524,18.229164,325.044525
304,0,-0.002263,0.005188,-0.002446,-8.726273,18.232763,325.044403
305,0,-0.002344,0.005354,-0.002461,-8.721721,18.229336,325.036774
306,0,-0.002402,0.005366,-0.002466,-8.707376,18.226749,325.022614
307,0,-0.002559,0.005409,-0.002461,-8.703696,18.224195,325.015900
308,0,-0.002274,0.005376,-0.002488,-8.684824,18.226015,325.017670
309,0,-0.002047,0.005470,-0.002473,-8.680628,18.232584,325.034393
310,0,-0.002126,0.005447,-0.002493,-8.687953,18.230246,325.029907
311,0,-0.002385,0.005453,-0.002460,-8.690427,18.230705,325.037140
312,0,-0.001967,0.005375,-0.002429,-8.689780,18.238573,325.035492
313,0,-0.002396,0.005406,-0.002470,-8.678300,18.238070,325.026581
314,0,-0.002440,0.005410,-0.002460,-8.673964,18.233852,325.008759
315,0,-0.002025,0.005353,-0.002454,-8.674245,18.240280,325.010193
316,0,-0.002591,0.005435,-0.002492,-8.689703,18.248890,325.007385
317,0,-0.002332,0.005413,-0.002487,-8.707707,18.245792,325.025909
318,0,-0.002238,0.005405,-0.002500,-8.715590,18.255955,325.042755
